street,street number,complete address,long,lat,commune,neighborhood
SANTA FE AV.,2955,Santa fe av 2955,-58.4074869,-34.5911903,2,RECOLETA
SANTA FE AV.,2984,santa fe av 2984,-58.407874,-34.59107,2,RECOLETA
SANTA FE AV.,2249,Santa Fe Av 2249,-58.3990932,-34.5951951,2,RECOLETA
SANTA FE AV.,3145,SANTA FE AV. 3145,-58.4092963,-34.5895953,2,RECOLETA
SANTA FE AV.,2273,Santa Fe Av. 2273,-58.399456,-34.5951236,2,RECOLETA
SARAZA,4301,Saraza 4301,-58.4689538,-34.6617354,8,VILLA LUGANO
SARMIENTO,2095,SARMIENTO 2095,-58.3964585,-34.6059095,3,BALVANERA
SARMIENTO,2297,SARMIENTO 2297,-58.3991624,-34.6060227,3,BALVANERA
SARMIENTO,3031,SARMIENTO 3031,-58.4091752,-34.6066556,3,BALVANERA
SARMIENTO,3397,Sarmiento 3397,-58.4133528,-34.606127,3,BALVANERA
SARMIENTO AV.,2690,SARMIENTO AV. 2690,-58.4192738,-34.5792743,14,PALERMO
SARMIENTO AV.,2692,SARMIENTO AV. 2692,-58.4183124,-34.5782756,14,PALERMO
SARMIENTO AV.,2680,SARMIENTO AV. 2680,-58.4194238,-34.5794301,14,PALERMO
SARMIENTO AV.,2702,SARMIENTO AV. 2702,-58.4155762,-34.5754333,14,PALERMO
SEGUROLA AV.,2906,Segurola 2906,-58.5098333,-34.6099763,11,VILLA DEVOTO
SOLDADO DE LA FRONTERA AV.,5283,soldado de la frontera 5283,-58.4632403,-34.686284,8,VILLA LUGANO
SOLDADO DE LA FRONTERA AV.,5330,soldado de la frontera 5330,-58.4626138,-34.6865156,8,VILLA LUGANO
SOLDADO DE LA FRONTERA AV.,5320,soldado de la frontera 5320,-58.462707,-34.686432,8,VILLA LUGANO
SOLDADO DE LA FRONTERA AV.,5358,soldado de la frontera 5358,-58.4624032,-34.6867367,8,VILLA LUGANO
DIOGENES TABORDA,1124,TABORDA DIOGENES 1124,-58.4090172,-34.6520379,4,NUEVA POMPEYA
TONELERO,7395,7395 TONELERO,-58.5255222,-34.6512369,9,LINIERS
MANUEL RICARDO TRELLES,1116,TRELLES MANUEL R 1116,-58.4608425,-34.6141274,11,VILLA GRAL MITRE
TRIUNVIRATO AV.,4489,Triunvirato 4489,-58.4839351,-34.575707,12,VILLA URQUIZA
TRIUNVIRATO AV.,3803,Triunvirato 3803,-58.4747778,-34.5805642,15,VILLA ORTUZA
TRIUNVIRATO AV.,4308,Triunvirato 4308,-58.4817543,-34.5773831,12,VILLA URQUIZA
TRIUNVIRATO AV.,4223,Triunvirato 4223,-58.4803678,-34.5781044,12,VILLA URQUIZA
TRIUNVIRATO AV.,4328,Triunvirato 4328,-58.4823004,-34.577019,12,VILLA URQUIZA
TRIUNVIRATO AV.,3783,Triunvirato 3783,-58.4746143,-34.5807488,15,VILLA ORTUZA
TRIUNVIRATO AV.,4376,Triunvirato 4376,-58.4823004,-34.577019,12,VILLA URQUIZA
TRIUNVIRATO AV.,4882,Triunvirato Av 4882,-58.48789,-34.5732342,12,VILLA URQUIZA
TRIUNVIRATO AV.,4820,Triunvirato Av 4820,-58.4875576,-34.5734926,12,VILLA URQUIZA
TRIUNVIRATO AV.,4840,Triunvirato Av 4840,-58.4876784,-34.5733987,12,VILLA URQUIZA
TRIUNVIRATO AV.,5864,Triunvirato Av 5864,-58.4962905,-34.564065,12,VILLA URQUIZA
TRIUNVIRATO AV.,4630,Triunvirato Av 4630,-58.4858391,-34.5748049,12,VILLA URQUIZA
TRIUNVIRATO AV.,4612,Triunvirato Av 4612,-58.4856536,-34.5749164,12,VILLA URQUIZA
TRIUNVIRATO AV.,4636,Triunvirato Av 4636,-58.4859578,-34.5747335,12,VILLA URQUIZA
TRIUNVIRATO AV.,4625,Triunvirato Av 5568,-58.485714,-34.574853,12,VILLA URQUIZA
TUCUMAN,619,Tucuman 619,-58.3756015,-34.6010341,1,SAN NICOLAS
TUCUMAN,673,Tucuman 673,-58.376209,-34.601068,1,SAN NICOLAS
TUCUMAN,1993,1993 TUCUMAN,-58.3952979,-34.6020999,3,BALVANERA
GRAL. URQUIZA,781,URQUIZA GRAL 781,-58.4093154,-34.6198431,3,BALVANERA
GRAL. URQUIZA,783,URQUIZA GRAL 783,-58.4093154,-34.6198431,3,BALVANERA
USPALLATA,3034,Uspallata 3034,-58.40595695,-34.63993154,4,PARQUE PATRICIOS
VENTANA,3878,VENTANA 3878,-58.4160027,-34.6507562,4,NUEVA POMPEYA
VIAMONTE,1930,Viamonte 1930,-58.3945797,-34.6009285,3,BALVANERA
VIAMONTE,2408,Viamonte 2408,-58.4011575,-34.6011854,3,BALVANERA
VIAMONTE,610,Viamonte 612,-58.3755665,-34.5999174,1,SAN NICOLAS
VIEYTES,1670,VIEYTES 1670,-58.3755545,-34.6527766,4,BARRACAS
VIRREY DEL PINO,2804,Virrey del pino 2804,-58.456641,-34.568677,13,COLEGIALES
VIRREY LINIERS,1710,Virrey Liniers 1710,-58.4129947,-34.6308675,5,BOEDO
VIRREY LINIERS,1910,Virrey Liniers 1910,-58.4129328,-34.6334589,5,BOEDO
VIRREY VERTIZ AV.,2025,VIRREY VERTIZ 2025,-58.449621,-34.558911,13,BELGRANO
ZAPIOLA,3704,zapiola 3704,-58.4753287,-34.5513247,12,SAAVEDRA
ASAMBLEA AV.,388,asamblea 388,-58.4310685,-34.6329833,7,PARQUE CHACABUCO
GENERAL LAS HERAS AV.,2791,Av gral las heras 2791,-58.4010085,-34.5839187,14,PALERMO
PAVON AV.,4181,Av pavon 4181,-58.4228874,-34.630979,5,BOEDO
PIEDRA BUENA AV.,3890,AV PIEDRA BUENA 3890,-58.4873569,-34.678216,8,VILLA LUGANO
BALBASTRO,2691,Balbastro 2691,-58.4534539,-34.646189,7,FLORES
CARHUE,3195,CARHUE 3195,-58.4976465,-34.6712869,9,MATADEROS
CRAMER AV.,2306,Cramer 2306,-58.4631056,-34.5628375,13,BELGRANO
EMILIO CASTRO AV.,7637,"7637 CASTRO, EMILIO AV.",-58.5245068,-34.6561099,9,LINIERS
ELCANO AV.,4245,"ELCANO AV-, 4245",-58.4605913,-34.5857463,15,CHACARITA
ALICIA MOREAU DE JUSTO AV.,1410,"MOREAU DE JUSTO, ALICIA AV. 1410",-58.365997,-34.615672,1,PUERTO MADERO
PRES. JULIO ROCA DIAGONAL SUR,782,"ROCA, JULIO A., PRESIDENTE DIAGONAL SUR AV. 782",-58.3769259,-34.6123,1,MONSERRAT
WARNES AV.,2450,Warnes Av. 2450,-58.471969,-34.596634,15,PATERNAL
DE LOS CONSTITUYENTES AV.,6185,6185 DE LOS CONSTITUYENTES AV.,-58.507436,-34.570734,12,VILLA PUEYRREDON
PUEYRREDON AV.,1246,Av. Pueyrredon 1246,-58.40304,-34.59616,2,RECOLETA
PICO,2795,PICO 2795,-58.4777994,-34.5418137,12,SAAVEDRA
PICO,2993,PICO 2993,-58.4797317,-34.5424518,12,SAAVEDRA
PICO,3195,PICO 3195,-58.4821376,-34.5432447,12,SAAVEDRA
PICO,3485,PICO 3485,-58.4849065,-34.5446511,12,SAAVEDRA
GABRIELA MISTRAL,3089,"MISTRAL, GABRIELA 3089",-58.5038653,-34.5885515,12,VILLA PUEYRREDON
GABRIELA MISTRAL,3391,"MISTRAL, GABRIELA 3391",-58.5079006,-34.5910399,11,VILLA DEVOTO
SUPERI,4697,SUPERI 4697,-58.4843734,-34.5456507,12,SAAVEDRA
SUPERI,4491,SUPERI 4491,-58.4831896,-34.5472113,12,SAAVEDRA
DEHEZA,3306,DEHEZA 3306,-58.4827846,-34.5447053,12,SAAVEDRA
DEHEZA,3006,DEHEZA 3006,-58.4796279,-34.5434652,12,SAAVEDRA
DEHEZA,2800,DEHEZA 2800,-58.4773856,-34.5427314,12,SAAVEDRA
ALTE. F.J. SEGUI,891,"SEGUI, F. J., ALTE. 851",-58.45710671,-34.6133617,6,CABALLITO
ALTE. F.J. SEGUI,801,"SEGUI, F. J., ALTE. 800",-58.45618008,-34.61557572,6,CABALLITO
ALTE. F.J. SEGUI,2097,"SEGUI, F. J., ALTE. 2097",-58.4624963,-34.6022222,15,PATERNAL
EL SALVADOR,5891,EL SALVADOR 5891,-58.4381695,-34.5810304,14,PALERMO
ORTEGA Y GASSET,1787,ORTEGA Y GASSET 1787,-58.4322808,-34.5697839,14,PALERMO
MATHEU,395,MATHEU 395,-58.4001877,-34.614218,3,BALVANERA
PEPIRI,231,PEPIRI 231,-58.4090027,-34.6406215,4,PARQUE PATRICIOS
DR. RAMON CARRILLO,641,"641 CARRILLO, RAMON, DR.",-58.3809481,-34.6409266,4,BARRACAS
JOSE E. RODO,7214,"RODO, JOSE E. 7214",-58.5102214,-34.6637106,9,MATADEROS
JOSE E. RODO,6506,"RODO, JOSE E. 6506",-58.5046991,-34.6590862,9,MATADEROS
JOSE E. RODO,6110,"RODO, JOSE E. 6110",-58.5018458,-34.6567231,9,MATADEROS
JOSE E. RODO,3904,"RODO, JOSE E. 3904",-58.479775,-34.6397977,9,PARQUE AVELLANEDA
JOSE HERNANDEZ,2699,"HERNANDEZ, JOSE 2699",-58.456177,-34.5671618,13,BELGRANO
JUAN AGUSTIN GARCIA,2322,"GARCIA, JUAN AGUSTIN 2322",-58.4750575,-34.6066877,11,VILLA GRAL MITRE
JUAN AGUSTIN GARCIA,2006,"GARCIA, JUAN AGUSTIN 2006",-58.4711857,-34.6048045,11,VILLA GRAL MITRE
JUAN AGUSTIN GARCIA,1108,"GARCIA, JUAN AGUSTIN 1108",-58.4640748,-34.597247,15,PATERNAL
MAZA,412,MAZA 412,-58.4156871,-34.6158501,5,ALMAGRO
DON PEDRO DE MENDOZA AV.,3302,DON PEDRO DE MENDOZA AV. 3302,-58.3654515,-34.6487606,4,LA BOCA
DON PEDRO DE MENDOZA AV.,3004,DON PEDRO DE MENDOZA AV. 3004,-58.3619566,-34.6475046,4,LA BOCA
DON PEDRO DE MENDOZA AV.,2800,DON PEDRO DE MENDOZA AV. 2800,-58.3600618,-34.6457781,4,LA BOCA
DON PEDRO DE MENDOZA AV.,2600,DON PEDRO DE MENDOZA AV. 2600,-58.357769,-34.6443232,4,LA BOCA
DON PEDRO DE MENDOZA AV.,2365,DON PEDRO DE MENDOZA AV. 2365,-58.3581747,-34.6424661,4,LA BOCA
CALIFORNIA,820,CALIFORNIA 820,-58.3612279,-34.6441986,4,LA BOCA
CALIFORNIA,1220,CALIFORNIA 1220,-58.3671795,-34.6455498,4,LA BOCA
ADOLFO ALSINA,2456,"ALSINA, ADOLFO 2456",-58.400908,-34.6121651,3,BALVANERA
NAZARRE,3599,NAZARRE 3599,-58.4984932,-34.6044846,11,VILLA DEL PARQUE
NAZARRE,3897,NAZARRE 3897,-58.5021823,-34.6066348,11,VILLA DEL PARQUE
NAZARRE,4099,NAZARRE 4099,-58.5043529,-34.6079012,11,VILLA DEVOTO
TUCUMAN,2395,TUCUMAN 2395,-58.4007581,-34.6021731,3,BALVANERA
BULNES,1208,BULNES 1208,-58.4172728,-34.5975849,14,PALERMO
LA PAMPA,2114,LA PAMPA 2114,-58.4515563,-34.5633384,13,BELGRANO
PIEDRA BUENA AV.,3198,PIEDRA BUENA AV. 3198,-58.4945724,-34.6712633,8,VILLA LUGANO
PIEDRA BUENA AV.,3153,PIEDRA BUENA AV. 3153,-58.4946988,-34.671032,8,VILLA LUGANO
EVA PERON AV.,6991,"PERON, EVA AV. 6991",-58.497312,-34.6712637,9,MATADEROS
LAVALLE,3687,LAVALLE 3687,-58.4175647,-34.5999595,5,ALMAGRO
NAVARRO,2395,NAVARRO 2395,-58.4891963,-34.5906518,15,AGRONOMIA
SALVADOR MARIA DEL CARRIL AV.,2295,"CARRIL, SALVADOR MARIA DEL AV. 2295",-58.4913285,-34.5863355,12,VILLA PUEYRREDON
AVELLANEDA AV.,2520,AVELLANEDA AV. 2520,-58.4662673,-34.6248008,7,FLORES
MIGUEL ANGEL,1987,MIGUEL ANGEL 1987,-58.4717886,-34.603588,15,PATERNAL
LA PLATA AV.,2597,LA PLATA AV. 2597,-58.421322,-34.6447414,4,NUEVA POMPEYA
SARMIENTO,1489,SARMIENTO 1489,-58.3876582,-34.6053139,1,SAN NICOLAS
ALVAREZ JONTE AV.,2073,ALVAREZ JONTE 2073,-58.472557,-34.6043497,15,PATERNAL
JOSE A. CABRERA,3308,"CABRERA, JOSE A. 3308",-58.4133353,-34.596847,2,RECOLETA
SANTANDER,2363,SANTANDER 2363,-58.45079494,-34.64206418,7,FLORES
EVA PERON AV.,4391,"PERON, EVA AV. 4391",-58.47397625,-34.65340576,9,PARQUE AVELLANEDA
MONTIEL,3995,MONTIEL 3995,-58.49181712,-34.67776037,8,VILLA LUGANO
"DELLEPIANE, LUIS, TTE. GRAL. ",2912,"DELLEPIANE, LUIS, TTE. GRAL. 2912",-58.46096453,-34.64313572,7,FLORES
PIEDRA BUENA AV.,3284,PIEDRA BUENA AV. 3284,-58.49366747,-34.67209822,8,VILLA LUGANO
24 DE NOVIEMBRE,26,24 DE NOVIEMBRE 26,-58.41167584,-34.61095668,3,BALVANERA
24 DE NOVIEMBRE,214,24 DE NOVIEMBRE 214,-58.41137711,-34.61324319,3,BALVANERA
24 DE NOVIEMBRE,220,24 DE NOVIEMBRE 220,-58.41137711,-34.61324319,3,BALVANERA
24 DE NOVIEMBRE,1020,24 DE NOVIEMBRE 1020,-58.41048739,-34.62299526,3,SAN CRISTOBAL
24 DE NOVIEMBRE,1420,24 DE NOVIEMBRE 1420,-58.41000695,-34.62775678,3,SAN CRISTOBAL
24 DE NOVIEMBRE,1424,24 DE NOVIEMBRE 1424,-58.41000333,-34.62779578,3,SAN CRISTOBAL
24 DE NOVIEMBRE,1602,24 DE NOVIEMBRE 1602,-58.4097999,-34.63000168,4,PARQUE PATRICIOS
24 DE NOVIEMBRE,1604,24 DE NOVIEMBRE 1604,-58.40979338,-34.63008091,4,PARQUE PATRICIOS
24 DE NOVIEMBRE,1804,24 DE NOVIEMBRE 1804,-58.40954809,-34.63262829,4,PARQUE PATRICIOS
24 DE NOVIEMBRE,1806,24 DE NOVIEMBRE 1806,-58.40954648,-34.63264493,4,PARQUE PATRICIOS
24 DE NOVIEMBRE,2291,24 DE NOVIEMBRE 2291,-58.40912656,-34.63752863,4,PARQUE PATRICIOS
SANABRIA,2987,SANABRIA 2987,-58.50797681,-34.60923759,11,VILLA DEVOTO
LARRAZABAL AV.,2222,LARRAZABAL 2222,-58.49295799,-34.65981247,9,MATADEROS
LARRAZABAL AV.,2412,LARRAZABAL 2412,-58.49069908,-34.66183212,9,MATADEROS
LARRAZABAL AV.,2802,LARRAZABAL 2802,-58.4863415,-34.66532119,8,VILLA LUGANO
LARRAZABAL AV.,3218,LARRAZABAL 3218,-58.48106019,-34.66947089,8,VILLA LUGANO
LARRAZABAL AV.,3402,LARRAZABAL 3402,-58.47924734,-34.67086956,8,VILLA LUGANO
BILLINGHURST,2083,BILLINGHURST 2083,-58.40757668,-34.58745086,2,RECOLETA
CORRIENTES AV.,1530,CORRIENTES AV. 1530,-58.38857,-34.604811,1,SAN NICOLAS
CORRIENTES AV.,1232,CORRIENTES AV. 1232,-58.38421869,-34.60393991,1,SAN NICOLAS
PEPIRI,1591,PEPIRI 1591,-58.40577075,-34.65679561,4,NUEVA POMPEYA
CALIFORNIA,1730,CALIFORNIA 1730,-58.37356719,-34.64686039,4,BARRACAS
CALIFORNIA,1518,CALIFORNIA 1518,-58.37101101,-34.64625649,4,BARRACAS
GRAL. IRIARTE AV.,2065,"IRIARTE, GRAL. 2065",-58.37623874,-34.64872966,4,BARRACAS
ZEPITA,3201,ZEPITA 3201,-58.39179787,-34.65833745,4,BARRACAS
SANTO DOMINGO,3367,SANTO DOMINGO 3367,-58.39484411,-34.65413289,4,BARRACAS
ESTADOS UNIDOS,3318,ESTADOS UNIDOS 3318,-58.41280905,-34.62199655,5,BOEDO
ECHEVERRIA,2618,ECHEVERRIA 2618,-58.45787327,-34.5642102,13,BELGRANO
ECHEVERRIA,2808,ECHEVERRIA 2808,-58.45965244,-34.56525734,13,BELGRANO
ECHEVERRIA,4799,ECHEVERRIA 4799,-58.47818956,-34.57657733,12,VILLA URQUIZA
ECHEVERRIA,4991,ECHEVERRIA 4991,-58.47996585,-34.57821396,12,VILLA URQUIZA
ECHEVERRIA,5095,ECHEVERRIA 5095,-58.4817993,-34.57931002,12,VILLA URQUIZA
ECHEVERRIA,5095,ECHEVERRIA 5095,-58.4817993,-34.57931002,12,VILLA URQUIZA
ECHEVERRIA,5287,ECHEVERRIA 5287,-58.48384038,-34.58047299,12,VILLA URQUIZA
ECHEVERRIA,5283,ECHEVERRIA 5283,-58.48373674,-34.58041406,12,VILLA URQUIZA
ECHEVERRIA,5499,ECHEVERRIA 5499,-58.48580205,-34.58158656,12,VILLA URQUIZA
ECHEVERRIA,,ECHEVERRIA 5693,-58.48770558,-34.5826679,12,VILLA URQUIZA
CONCEPCION ARENAL,3008,"ARENAL, CONCEPCION 3008",-58.4426524,-34.57928035,13,COLEGIALES
ESTADO PLURINACIONAL DE BOLIVIA,1308,ESTADO PLURINACIONAL DE BOLIVIA 1308,-58.47214833,-34.61634439,11,VILLA GRAL MITRE
ESTADO PLURINACIONAL DE BOLIVIA,1110,ESTADO PLURINACIONAL DE BOLIVIA 1110,-58.47057185,-34.61832287,11,VILLA GRAL MITRE
MELINCUE,3375,MELINCUE 3375,-58.49597407,-34.60398654,11,VILLA DEL PARQUE
MELINCUE,3785,MELINCUE 3785,-58.50023934,-34.6065884,11,VILLA DEL PARQUE
HEREDIA,1791,HEREDIA 1791,-58.46806162,-34.57315977,15,VILLA ORTUZA
PAZ SOLDAN,4963,PAZ SOLDAN 4963,-58.46800234,-34.59384855,15,PATERNAL
DEL CAMPO AV.,1108,DEL CAMPO AV. 1108,-58.4654387,-34.59195324,15,PATERNAL
RICARDO GUTIERREZ,4808,"GUTIERREZ, RICARDO 4808",-58.52432228,-34.60327299,11,VILLA DEVOTO
AZUCENA VILLAFLOR,340,"VILLAFLOR, AZUCENA 340",-58.36308486,-34.61169081,1,PUERTO MADERO
AZUCENA VILLAFLOR,500,"VILLAFLOR, AZUCENA 500",-58.36098006,-34.61149372,1,PUERTO MADERO
ANTARTIDA ARGENTINA AV.,820,ANTARTIDA ARGENTINA AV. 820,-58.36831536,-34.59784765,1,RETIRO
ANTARTIDA ARGENTINA AV.,980,ANTARTIDA ARGENTINA AV. 980,-58.36995258,-34.59317543,1,RETIRO
VARELA AV.,2526,VARELA AV. 2526,-58.44034691,-34.6538897,7,FLORES
TUCUMAN,675,TUCUMAN 675,-58.37627179,-34.60107152,1,SAN NICOLAS
VARELA AV.,2739,VARELA AV. 2739,-58.43922774,-34.65504302,8,VILLA SOLDATI
DEL BARCO CENTENERA AV.,2308,BARCO CENTENERA DEL AV. 2308,-58.4318452,-34.64524048,4,NUEVA POMPEYA
SAN MARTIN AV.,1657,SAN MARTIN AV. 1657,-58.45254568,-34.60593713,15,VILLA CRESPO
SAN MARTIN AV.,2131,SAN MARTIN AV. 2131,-58.45762329,-34.60462399,15,VILLA CRESPO
LOPE DE VEGA AV.,3110,LOPE DE VEGA AV. 3110,-58.52534048,-34.61391932,10,VILLA REAL
MANUEL RICARDO TRELLES,2312,"TRELLES, MANUEL R. AV. 2312",-58.46730503,-34.60201327,15,PATERNAL
"DELLEPIANE, LUIS, TTE. GRAL. ",2928,"DELLEPIANE, LUIS, TTE. GRAL. 2928",-58.46077476,-34.64335618,7,FLORES
JUAN B. JUSTO AV.,1953,"JUSTO, JUAN B. AV. 1953",-58.4386626,-34.58959471,15,VILLA CRESPO
JUAN B. JUSTO AV.,1824,"JUSTO, JUAN B. AV. 1824",-58.4378938,-34.5881753,14,PALERMO
VIRREY VERTIZ AV.,1875,"VERTIZ, VIRREY AV. 1875",-58.447526,-34.560086,13,BELGRANO
MANUEL RICARDO TRELLES,2716,"TRELLES, MANUEL R. AV. 2716",-58.465982,-34.59765,15,PATERNAL
SAENZ AV.,1390,SAENZ AV. 1390,-58.416462,-34.65771,4,NUEVA POMPEYA
PRES. RAMON CASTILLO AV.,190,"190 CASTILLO, RAMON S., PRES. AV.",-58.368661,-34.584495,1,RETIRO
PRES. RAMON CASTILLO AV.,180,"180 CASTILLO, RAMON S., PRES. AV.",-58.368489,-34.584588,1,RETIRO
PRES. RAMON CASTILLO AV.,170,"170 CASTILLO, RAMON S., PRES. AV.",-58.368317,-34.584668,1,RETIRO
PRES. RAMON CASTILLO AV.,165,"165 CASTILLO, RAMON S., PRES. AV.",-58.367969,-34.584372,1,RETIRO
PRES. RAMON CASTILLO AV.,155,"155 CASTILLO, RAMON S., PRES. AV.",-58.367679,-34.584544,1,RETIRO
PRES. RAMON CASTILLO AV.,145,"145 CASTILLO, RAMON S., PRES. AV.",-58.367416,-34.584712,1,RETIRO
MURILLO,687,MURILLO 687,-58.44362337,-34.6006947,15,VILLA CRESPO
GRAL. URQUIZA,1799,"URQUIZA, GRAL. 1799",-58.40817162,-34.63199885,4,PARQUE PATRICIOS
GRAL. URQUIZA,1799,"URQUIZA, GRAL. 1799",-58.40817162,-34.63199885,4,PARQUE PATRICIOS
GRAL. URQUIZA,1991,"URQUIZA, GRAL. 1991",-58.40796014,-34.63410882,4,PARQUE PATRICIOS
GUEVARA,393,GUEVARA 393,-58.4500016,-34.5869804,15,CHACARITA
ENTRE RIOS AV.,2168,ENTRE RIOS AV. 2168,-58.39031482,-34.63359413,1,CONSTITUCION
BARTOLOME MITRE,3226,"MITRE, BARTOLOME 3226",-58.41225642,-34.6092877,3,BALVANERA
BARTOLOME MITRE,3226,"MITRE, BARTOLOME 3226",-58.41225642,-34.6092877,3,BALVANERA
BARTOLOME MITRE,3238,"MITRE, BARTOLOME 3238",-58.41236886,-34.60929376,3,BALVANERA
BARTOLOME MITRE,1208,"MITRE, BARTOLOME 1208",-58.38364525,-34.60748064,1,SAN NICOLAS
BARTOLOME MITRE,722,"MITRE, BARTOLOME 722",-58.37684321,-34.60701028,1,SAN NICOLAS
COCHABAMBA,3893,COCHABAMBA 3893,-58.41974021,-34.62733881,5,BOEDO
NOGOYA,2710,NOGOYA 2710,-58.4875831,-34.60048665,11,VILLA DEL PARQUE
RIESTRA AV.,2265,RIESTRA AV. 2265,-58.44029498,-34.64863242,7,FLORES
RIESTRA AV.,2490,RIESTRA AV. 2490,-58.44289938,-34.64980046,7,FLORES
ASUNCION,5302,ASUNCION 5302,-58.52828313,-34.61192496,10,VILLA REAL
MANUEL RICARDO TRELLES,1406,"TRELLES, MANUEL R. 1406",-58.46236161,-34.61119743,11,VILLA GRAL MITRE
RAMALLO,2514,RAMALLO 2514,-58.474005,-34.543488,11,SAAVEDRA
PINTO,3389,PINTO 3389,-58.47351403,-34.55478689,12,COGHLAN
PINTO,3597,PINTO 3597,-58.47497189,-34.55286502,12,SAAVEDRA
PINTO,3899,PINTO 3899,-58.47693815,-34.55031266,12,SAAVEDRA
PINTO,4197,PINTO 4197,-58.47866613,-34.54804801,12,SAAVEDRA
PINTO,4495,PINTO 4495,-58.48040404,-34.54575672,12,SAAVEDRA
PRES. TTE. GRAL. JUAN DOMINGO PERON,40,"PERON, JUAN DOMINGO, TTE. GENERAL 40",-58.36863004,-34.60532041,1,SAN NICOLAS
PRES. TTE. GRAL. JUAN DOMINGO PERON,50,"PERON, JUAN DOMINGO, TTE. GENERAL 50",-58.36864699,-34.60532184,1,SAN NICOLAS
SALTA,132,SALTA 132,-58.38336479,-34.61010561,1,MONSERRAT
GAONA AV.,4637,GAONA AV. 4637,-58.48836999,-34.62684749,10,FLORESTA
BARTOLOME MITRE,3634,"MITRE, BARTOLOME 3634",-58.41791149,-34.60962826,5,ALMAGRO
CONDE,3316,3316 CONDE,-58.47518019,-34.55624013,1,CONSTITUCION
CONDE,3110,3110 CONDE,-58.4734797,-34.5582507,12,COGHLAN
RIVADAVIA AV.,,RIVADAVIA AV. 10334,-58.5094889,-34.6390654,10,VILLA LURO
PRES. TTE. GRAL. JUAN DOMINGO PERON,185,"185 PERON, JUAN DOMINGO, TTE. GENERAL",-58.369747,-34.605238,1,SAN NICOLAS
COSTANERA RAFAEL OBLIGADO AV.,4233,"4233 OBLIGADO RAFAEL, AV.COSTANERA",-58.4131268,-34.5553016,14,PALERMO
COSTANERA RAFAEL OBLIGADO AV.,1233,"1233 OBLIGADO RAFAEL, AV.COSTANERA",-58.398412,-34.57045,14,RECOLETA
MORENO,3483,MORENO 3483,-58.4156288,-34.6142801,5,ALMAGRO
MORENO,3489,MORENO 3489,-58.41584,-34.61433,5,ALMAGRO
ESPAÑA AV,3319,ESPAÑA AV. 331,-58.34234,-34.62372,4,LA BOCA
ESPAÑA AV,3250,ESPAÑA AV. 325,-58.343413,-34.623948,4,LA BOCA
ESPAÑA AV,3080,ESPAÑA AV. 308,-58.3461469,-34.624234,4,LA BOCA
ESPAÑA AV,2710,ESPAÑA AV. 271,-58.3506926,-34.6241688,4,LA BOCA
ESPAÑA AV,1790,ESPAÑA AV. 179,-58.3558925,-34.6183987,4,LA BOCA
INMIGRANTES AV.,1910,1910 DE LOS INMIGRANTES AV.,-58.37123,-34.587348,1,RETIRO
INMIGRANTES AV.,1920,1920 DE LOS INMIGRANTES AV.,-58.371,-34.587079,1,RETIRO
INMIGRANTES AV.,1930,1930 DE LOS INMIGRANTES AV.,-58.370678,-34.58669,1,RETIRO
INMIGRANTES AV.,1940,1940 DE LOS INMIGRANTES AV.,-58.370313,-34.586253,1,RETIRO
INMIGRANTES AV.,1950,1950 DE LOS INMIGRANTES AV.,-58.369884,-34.585754,1,RETIRO
GRAL. IRIARTE AV.,2906,"IRIARTE, GRAL. AV. 2906",-58.38744026,-34.65090542,4,BARRACAS
VIEYTES,1812,VIEYTES 1812,-58.37493584,-34.65452995,4,BARRACAS
VIEYTES,1440,VIEYTES 1440,-58.37685557,-34.64950534,4,BARRACAS
VIEYTES,1300,VIEYTES 1300,-58.37753909,-34.64774056,4,BARRACAS
LUJAN,2208,LUJAN 2208,-58.37588969,-34.65593037,4,BARRACAS
LUJAN,2416,LUJAN 2416,-58.37877183,-34.65643737,4,BARRACAS
LUJAN,2608,LUJAN 2608,-58.38158538,-34.65658203,4,BARRACAS
LUJAN,2808,LUJAN 2808,-58.38552945,-34.65679469,4,BARRACAS
SUAREZ,1720,SUAREZ AV. 1720,-58.37487666,-34.63897505,4,BARRACAS
HERRERA,593,HERRERA 593,-58.37824245,-34.63656361,4,BARRACAS
HERRERA,591,HERRERA 591,-58.37825405,-34.63652254,4,BARRACAS
OSVALDO CRUZ AV.,2791,"CRUZ, OSVALDO AV. 2791",-58.38535526,-34.6547645,4,BARRACAS
SANTO DOMINGO,2806,SANTO DOMINGO 2806,-58.38606898,-34.65371366,4,BARRACAS
SANTO DOMINGO,2406,SANTO DOMINGO 2406,-58.38024299,-34.65224227,4,BARRACAS
SANTA MAGDALENA,404,SANTA MAGDALENA 404,-58.38114217,-34.64726209,4,BARRACAS
PINEDO AV.,801,PINEDO AV. 801,-58.38117273,-34.64500243,4,BARRACAS
CALIFORNIA,1520,CALIFORNIA 1520,-58.37114062,-34.64628444,4,BARRACAS
ALFREDO L. PALACIOS,897,"PALACIOS, ALFREDO L. 897",-58.36314735,-34.64283273,4,LA BOCA
OLAVARRIA,1200,OLAVARRIA 1200,-58.36927486,-34.6392101,4,LA BOCA
OLAVARRIA,904,OLAVARRIA 904,-58.36575332,-34.63875746,4,LA BOCA
OLAVARRIA,916,OLAVARRIA 916,-58.36585341,-34.63877039,4,LA BOCA
OLAVARRIA,624,OLAVARRIA 624,-58.36163053,-34.63748563,4,LA BOCA
